	cluster_no	mean_seq_len	median_seq_len	sum_residues	unk_sequences	cluster_size	has_unk	seq_ids	class	no_classes
5312	XP_007703470	21.0	21.0	21	1.0	1	True	['XP_007703470.1']	['Dothideomycetes']	1
5313	XP_007705196	137.0	137.0	137	0.0	1	False	['XP_007705196.1']	['Dothideomycetes']	1
5314	XP_007706060	77.0	77.0	77	1.0	1	True	['XP_007706060.1']	['Dothideomycetes']	1
5315	XP_007708979	66.0	65.0	198	3.0	3	True	['XP_007708979.1', 'XP_007684337.1', 'XP_014557165.1']	['Dothideomycetes']	1
5316	XP_007709746	23.0	23.0	23	0.0	1	False	['XP_007709746.1']	['Dothideomycetes']	1
5317	XP_007711843	20.0	20.0	20	1.0	1	True	['XP_007711843.1']	['Dothideomycetes']	1
5318	XP_007712150	597.0	597.0	1194	0.0	2	False	['XP_007712150.1', 'XP_014559890.1']	['Dothideomycetes']	1
5319	XP_007715223	88.0	88.0	88	1.0	1	True	['XP_007715223.1']	['Dothideomycetes']	1
5320	XP_007716891	49.0	46.0	295	6.0	6	True	['XP_007716891.1', 'XP_007705433.1', 'XP_013274995.1', 'XP_013330308.1', 'XP_016253021.1', 'XP_024741211.1']	['Dothideomycetes', 'Eurotiomycetes', 'Leotiomycetes']	3
5321	XP_007717347	131.0	131.0	131	1.0	1	True	['XP_007717347.1']	['Dothideomycetes']	1
5322	XP_007717446	67.0	67.0	67	1.0	1	True	['XP_007717446.1']	['Dothideomycetes']	1
5323	XP_007718821	29.0	29.0	29	1.0	1	True	['XP_007718821.1']	['Dothideomycetes']	1
5324	XP_007718939	29.0	29.0	29	1.0	1	True	['XP_007718939.1']	['Dothideomycetes']	1
5325	XP_007720046	55.0	55.0	55	1.0	1	True	['XP_007720046.1']	['Eurotiomycetes']	1
5326	XP_007721575	210.0	210.0	210	1.0	1	True	['XP_007721575.1']	['Eurotiomycetes']	1
5327	XP_007726755	221.0	224.0	663	1.0	3	True	['XP_007726755.1', 'EZF78159.1', 'EZF27194.1']	['Eurotiomycetes']	1
5328	XP_007728934	174.0	175.0	696	4.0	4	True	['XP_007728934.1', 'XP_016245981.1', 'XP_008718873.1', 'XP_008731851.1']	['Eurotiomycetes']	1
5329	XP_007734251	131.0	131.0	131	1.0	1	True	['XP_007734251.1']	['Eurotiomycetes']	1
5330	XP_007736200	263.0	263.0	263	0.0	1	False	['XP_007736200.1']	['Eurotiomycetes']	1
5331	XP_007737677	155.0	155.0	155	0.0	1	False	['XP_007737677.1']	['Eurotiomycetes']	1
5332	XP_007740101	50.0	50.0	50	1.0	1	True	['XP_007740101.1']	['Eurotiomycetes']	1
5333	XP_007740311	86.0	86.0	86	1.0	1	True	['XP_007740311.1']	['Eurotiomycetes']	1
5334	XP_007740360	31.0	31.0	31	1.0	1	True	['XP_007740360.1']	['Eurotiomycetes']	1
5335	XP_007741929	82.0	82.0	82	1.0	1	True	['XP_007741929.1']	['Eurotiomycetes']	1
5336	XP_007742260	76.0	76.0	76	1.0	1	True	['XP_007742260.1']	['Eurotiomycetes']	1
5337	XP_007743780	236.0	236.0	471	0.0	2	False	['XP_007743780.1', 'OCK88179.1']	['Dothideomycetes', 'Eurotiomycetes']	2
5338	XP_007745316	32.0	32.0	32	1.0	1	True	['XP_007745316.1']	['Eurotiomycetes']	1
5339	XP_007746415	66.0	66.0	66	1.0	1	True	['XP_007746415.1']	['Eurotiomycetes']	1
5340	XP_007747295	179.0	179.0	179	1.0	1	True	['XP_007747295.1']	['Eurotiomycetes']	1
5341	XP_007747468	124.0	122.0	495	4.0	4	True	['XP_007747468.1', 'ELQ59292.1', 'ELQ35291.1', 'KDN65169.1']	['Sordariomycetes', 'Eurotiomycetes']	2
5342	XP_007749805	77.0	77.0	77	1.0	1	True	['XP_007749805.1']	['Eurotiomycetes']	1
5343	XP_007752155	31.0	31.0	31	1.0	1	True	['XP_007752155.1']	['Eurotiomycetes']	1
5344	XP_007752158	54.0	54.0	54	1.0	1	True	['XP_007752158.1']	['Eurotiomycetes']	1
5345	XP_007766231	62.0	62.0	62	1.0	1	True	['XP_007766231.1']	['Agaricomycetes']	1
5346	XP_007768568	815.0	815.0	815	1.0	1	True	['XP_007768568.1']	['Agaricomycetes']	1
5347	XP_007769712	37.0	37.0	37	1.0	1	True	['XP_007769712.1']	['Agaricomycetes']	1
5348	XP_007769946	38.0	38.0	38	1.0	1	True	['XP_007769946.1']	['Agaricomycetes']	1
5349	XP_007770452	75.0	75.0	75	1.0	1	True	['XP_007770452.1']	['Agaricomycetes']	1
5350	XP_007770757	88.0	88.0	88	1.0	1	True	['XP_007770757.1']	['Agaricomycetes']	1
5351	XP_007770784	76.0	76.0	151	2.0	2	True	['XP_007770784.1', 'XP_007765082.1']	['Agaricomycetes']	1
5352	XP_007772366	35.0	35.0	35	1.0	1	True	['XP_007772366.1']	['Agaricomycetes']	1
5353	XP_007772637	60.0	60.0	60	1.0	1	True	['XP_007772637.1']	['Agaricomycetes']	1
5354	XP_007774219	116.0	116.0	116	0.0	1	False	['XP_007774219.1']	['Agaricomycetes']	1
5355	XP_007774358	306.0	306.0	306	1.0	1	True	['XP_007774358.1']	['Agaricomycetes']	1
5356	XP_007774779	44.0	38.0	877	20.0	20	True	['XP_007774779.1', 'XP_007765230.1', 'KIK93400.1', 'KIM86987.1', 'OAX35032.1', 'XP_007320426.1', 'EGN97592.1', 'XP_007763965.1', 'XP_007768955.1', 'XP_007768971.1', 'XP_007769414.1', 'XP_007774781.1', 'XP_007768957.1', 'XP_007770399.1', 'XP_007770402.1', 'XP_007770738.1', 'XP_007770463.1', 'XP_007772860.1', 'XP_007774987.1', 'XP_007775400.1']	['Agaricomycetes']	1
5357	XP_007774811	61.0	60.0	183	3.0	3	True	['XP_007774811.1', 'XP_007774907.1', 'XP_007774800.1']	['Agaricomycetes']	1
5358	XP_007775074	40.0	40.0	40	1.0	1	True	['XP_007775074.1']	['Agaricomycetes']	1
5359	XP_007775258	39.0	39.0	39	1.0	1	True	['XP_007775258.1']	['Agaricomycetes']	1
5360	XP_007775292	49.0	49.0	49	1.0	1	True	['XP_007775292.1']	['Agaricomycetes']	1
5361	XP_007775295	54.0	54.0	54	1.0	1	True	['XP_007775295.1']	['Agaricomycetes']	1
5362	XP_007775296	35.0	35.0	35	1.0	1	True	['XP_007775296.1']	['Agaricomycetes']	1
5363	XP_007775297	52.0	52.0	52	1.0	1	True	['XP_007775297.1']	['Agaricomycetes']	1
5364	XP_007775331	48.0	48.0	48	1.0	1	True	['XP_007775331.1']	['Agaricomycetes']	1
5365	XP_007775866	58.0	57.0	1867	32.0	32	True	['XP_007775866.1', 'XP_007762926.1', 'XP_007768239.1', 'XP_007768278.1', 'XP_007766610.1', 'XP_007769072.1', 'XP_007769590.1', 'XP_007769628.1', 'XP_007772317.1', 'XP_007772540.1', 'XP_007769252.1', 'XP_007769958.1', 'XP_007770270.1', 'XP_007770275.1', 'XP_007770276.1', 'XP_007770749.1', 'XP_007771385.1', 'XP_007771406.1', 'XP_007771409.1', 'XP_007763041.1', 'XP_007770264.1', 'XP_007770401.1', 'XP_007770662.1', 'XP_007770648.1', 'XP_007770654.1', 'XP_007770657.1', 'XP_007770659.1', 'XP_007770701.1', 'XP_007770691.1', 'OAX37157.1', 'OAX34445.1', 'KIK41694.1']	['Agaricomycetes']	1
5366	XP_007778930	61.0	61.0	61	1.0	1	True	['XP_007778930.1']	['Dothideomycetes']	1
5367	XP_007781062	52.0	52.0	52	0.0	1	False	['XP_007781062.1']	['Dothideomycetes']	1
5368	XP_007782773	176.0	176.0	176	0.0	1	False	['XP_007782773.1']	['Dothideomycetes']	1
5369	XP_007785311	32.0	32.0	32	1.0	1	True	['XP_007785311.1']	['Dothideomycetes']	1
5370	XP_007785313	34.0	34.0	34	1.0	1	True	['XP_007785313.1']	['Dothideomycetes']	1
5371	XP_007785609	118.0	118.0	118	1.0	1	True	['XP_007785609.1']	['Eurotiomycetes']	1
5372	XP_007785629	523.0	523.0	523	0.0	1	False	['XP_007785629.1']	['Eurotiomycetes']	1
5373	XP_007785743	186.0	186.0	186	1.0	1	True	['XP_007785743.1']	['Eurotiomycetes']	1
5374	XP_007786103	54.0	54.0	54	1.0	1	True	['XP_007786103.1']	['Eurotiomycetes']	1
5375	XP_007786519	97.0	97.0	97	1.0	1	True	['XP_007786519.1']	['Eurotiomycetes']	1
5376	XP_007786851	53.0	53.0	53	1.0	1	True	['XP_007786851.1']	['Eurotiomycetes']	1
5377	XP_007786876	393.0	393.0	393	0.0	1	False	['XP_007786876.1']	['Eurotiomycetes']	1
5378	XP_007787105	36.0	36.0	36	1.0	1	True	['XP_007787105.1']	['Eurotiomycetes']	1
5379	XP_007787281	56.0	56.0	56	0.0	1	False	['XP_007787281.1']	['Eurotiomycetes']	1
5380	XP_007787293	20.0	20.0	20	1.0	1	True	['XP_007787293.1']	['Eurotiomycetes']	1
5381	XP_007787397	563.0	563.0	563	0.0	1	False	['XP_007787397.1']	['Eurotiomycetes']	1
5382	XP_007787783	322.0	322.0	322	0.0	1	False	['XP_007787783.1']	['Eurotiomycetes']	1
5383	XP_007799749	309.0	309.0	309	0.0	1	False	['XP_007799749.1']	['Eurotiomycetes']	1
5384	XP_007799807	52.0	52.0	52	1.0	1	True	['XP_007799807.1']	['Eurotiomycetes']	1
5385	XP_007800186	469.0	469.0	469	0.0	1	False	['XP_007800186.1']	['Eurotiomycetes']	1
5386	XP_007800459	261.0	261.0	261	0.0	1	False	['XP_007800459.1']	['Eurotiomycetes']	1
5387	XP_007801134	327.0	327.0	327	0.0	1	False	['XP_007801134.1']	['Eurotiomycetes']	1
5388	XP_007801313	186.0	186.0	186	0.0	1	False	['XP_007801313.1']	['Eurotiomycetes']	1
5389	XP_007801629	24.0	24.0	24	0.0	1	False	['XP_007801629.1']	['Eurotiomycetes']	1
5390	XP_007801636	210.0	210.0	210	0.0	1	False	['XP_007801636.1']	['Eurotiomycetes']	1
5391	XP_007801638	488.0	488.0	488	0.0	1	False	['XP_007801638.1']	['Eurotiomycetes']	1
5392	XP_007802383	27.0	27.0	27	1.0	1	True	['XP_007802383.1']	['Eurotiomycetes']	1
5393	XP_007802515	387.0	387.0	387	0.0	1	False	['XP_007802515.1']	['Eurotiomycetes']	1
5394	XP_007802694	105.0	105.0	105	1.0	1	True	['XP_007802694.1']	['Eurotiomycetes']	1
5395	XP_007802933	340.0	337.0	4763	1.0	14	True	['XP_007802933.1', 'XP_018002081.1', 'XP_022516651.1', 'KIM94623.1', 'PMD42872.1', 'PSN59982.1', 'KLU90680.1', 'OCL01351.1', 'OCK86807.1', 'XP_001795364.1', 'XP_003652913.1', 'XP_007913876.1', 'XP_016632455.1', 'OAL24527.1']	['Leotiomycetes', 'Sordariomycetes', 'Eurotiomycetes', 'Dothideomycetes']	4
5396	XP_007803109	81.0	81.0	81	1.0	1	True	['XP_007803109.1']	['Eurotiomycetes']	1
5397	XP_007803296	194.0	194.0	582	1.0	3	True	['XP_007803296.1', 'PZC90585.1', 'PWO07122.1']	['Dothideomycetes', 'Eurotiomycetes']	2
5398	XP_007803506	47.0	47.0	47	1.0	1	True	['XP_007803506.1']	['Eurotiomycetes']	1
5399	XP_007803664	175.0	175.0	175	1.0	1	True	['XP_007803664.1']	['Eurotiomycetes']	1
5400	XP_007804382	152.0	152.0	152	0.0	1	False	['XP_007804382.1']	['Eurotiomycetes']	1
5401	XP_007804434	484.0	484.0	967	0.0	2	False	['XP_007804434.1', 'KIW67773.1']	['Eurotiomycetes']	1
5402	XP_007804642	72.0	72.0	72	0.0	1	False	['XP_007804642.1']	['Eurotiomycetes']	1
5403	XP_007804808	97.0	97.0	97	1.0	1	True	['XP_007804808.1']	['Eurotiomycetes']	1
5404	XP_007804880	158.0	158.0	158	1.0	1	True	['XP_007804880.1']	['Eurotiomycetes']	1
5405	XP_007804972	61.0	61.0	122	2.0	2	True	['XP_007804972.1', 'XP_007801939.1']	['Eurotiomycetes']	1
5406	XP_007805116	25.0	25.0	25	1.0	1	True	['XP_007805116.1']	['Eurotiomycetes']	1
5407	XP_007805517	147.0	147.0	147	0.0	1	False	['XP_007805517.1']	['Eurotiomycetes']	1
5408	XP_007805739	358.0	358.0	358	1.0	1	True	['XP_007805739.1']	['Eurotiomycetes']	1
5409	XP_007808590	265.0	265.0	265	0.0	1	False	['XP_007808590.1']	['Sordariomycetes']	1
5410	XP_007808618	20.0	20.0	40	2.0	2	True	['XP_007808618.1', 'PGH27213.1']	['Eurotiomycetes', 'Sordariomycetes']	2
5411	XP_007809651	160.0	160.0	160	0.0	1	False	['XP_007809651.1']	['Sordariomycetes']	1
5412	XP_007811792	42.0	42.0	296	7.0	7	True	['XP_007811792.1', 'KID84167.1', 'EXU96016.1', 'KFG85958.1', 'KID94585.1', 'XP_007822319.2', 'XP_014540538.1']	['Sordariomycetes']	1
5413	XP_007813294	415.0	415.0	415	0.0	1	False	['XP_007813294.1']	['Sordariomycetes']	1
5414	XP_007813357	36.0	36.0	36	1.0	1	True	['XP_007813357.1']	['Sordariomycetes']	1
5415	XP_007814043	36.0	36.0	36	1.0	1	True	['XP_007814043.1']	['Sordariomycetes']	1
5416	XP_007814262	92.0	92.0	92	1.0	1	True	['XP_007814262.1']	['Sordariomycetes']	1
5417	XP_007814306	176.0	176.0	176	0.0	1	False	['XP_007814306.1']	['Sordariomycetes']	1
5418	XP_007814834	446.0	464.0	4461	0.0	10	False	['XP_007814834.1', 'KJK81398.1', 'EXU96740.1', 'KFG82202.1', 'KID60978.1', 'KJK89009.1', 'XP_007825548.2', 'XP_014543192.1', 'KID96019.1', 'KID85268.1']	['Sordariomycetes']	1
5419	XP_007814941	188.0	188.0	188	1.0	1	True	['XP_007814941.1']	['Sordariomycetes']	1
5420	XP_007815320	393.0	393.0	393	0.0	1	False	['XP_007815320.1']	['Sordariomycetes']	1
5421	XP_007815719	20.0	20.0	20	1.0	1	True	['XP_007815719.1']	['Sordariomycetes']	1
5422	XP_007823713	351.0	350.0	1754	0.0	5	False	['XP_007823713.2', 'EXU99423.1', 'KJK76298.1', 'XP_014539622.1', 'KFY82496.1']	['Sordariomycetes', 'Leotiomycetes']	2
5423	XP_007824795	132.0	133.0	395	0.0	3	False	['XP_007824795.2', 'EXU97961.1', 'PNP53589.1']	['Sordariomycetes']	1
5424	XP_007825444	238.0	238.0	477	0.0	2	False	['XP_007825444.2', 'EXU95732.1']	['Sordariomycetes']	1
5425	XP_007825693	288.0	297.0	864	1.0	3	True	['XP_007825693.2', 'EXU96491.1', 'KJK75270.1']	['Sordariomycetes']	1
5426	XP_007825716	153.0	153.0	153	1.0	1	True	['XP_007825716.2']	['Sordariomycetes']	1
5427	XP_007827015	73.0	73.0	73	1.0	1	True	['XP_007827015.1']	['Sordariomycetes']	1
5428	XP_007827113	75.0	76.0	300	0.0	4	False	['XP_007827113.1', 'CEJ83043.1', 'CEJ83831.1', 'CEJ90274.1']	['Sordariomycetes']	1
5429	XP_007828512	59.0	59.0	59	1.0	1	True	['XP_007828512.1']	['Sordariomycetes']	1
5430	XP_007829044	109.0	110.0	435	4.0	4	True	['XP_007829044.1', 'KKO96816.1', 'EXM13586.1', 'OQO14293.1']	['Sordariomycetes', 'Dothideomycetes']	2
5431	XP_007829352	177.0	177.0	177	1.0	1	True	['XP_007829352.1']	['Sordariomycetes']	1
5432	XP_007829354	181.0	181.0	181	1.0	1	True	['XP_007829354.1']	['Sordariomycetes']	1
5433	XP_007829612	200.0	200.0	3203	8.0	16	True	['XP_007829612.1', 'CEL10426.1', 'GAW25005.1', 'GAP83694.2', 'KLO92863.1', 'KLP16969.1', 'PNP61417.1', 'SCN79152.1', 'SCV34360.1', 'XP_018761410.1', 'XP_023431612.1', 'OCK89260.1', 'RBR18159.1', 'XP_007838656.1', 'XP_016600526.1', 'KGO36008.1']	['Eurotiomycetes', 'Sordariomycetes', 'n/a', 'Dothideomycetes']	4
5434	XP_007830434	518.0	518.0	518	0.0	1	False	['XP_007830434.1']	['Sordariomycetes']	1
5435	XP_007831110	72.0	73.0	290	4.0	4	True	['XP_007831110.1', 'KID93751.1', 'OAA74765.1', 'PNP52567.1']	['Sordariomycetes']	1
5436	XP_007831189	103.0	102.0	616	6.0	6	True	['XP_007831189.1', 'PPQ76984.1', 'PPQ70936.1', 'PPQ70937.1', 'PPQ76222.1', 'PPQ75584.1']	['Agaricomycetes', 'Sordariomycetes']	2
5437	XP_007831522	261.0	261.0	261	1.0	1	True	['XP_007831522.1']	['Sordariomycetes']	1
5438	XP_007832111	304.0	304.0	304	1.0	1	True	['XP_007832111.1']	['Sordariomycetes']	1
5439	XP_007832373	240.0	240.0	481	0.0	2	False	['XP_007832373.1', 'GAW12797.1']	['n/a', 'Sordariomycetes']	2
5440	XP_007832847	122.0	121.0	729	6.0	6	True	['XP_007832847.1', 'GAW12875.1', 'XP_007840671.1', 'GAP88566.1', 'XP_007836197.1', 'XP_007840274.1']	['Sordariomycetes', 'n/a']	2
5441	XP_007834192	607.0	607.0	607	0.0	1	False	['XP_007834192.1']	['Sordariomycetes']	1
5442	XP_007834224	90.0	90.0	90	1.0	1	True	['XP_007834224.1']	['Sordariomycetes']	1
5443	XP_007834226	53.0	53.0	53	1.0	1	True	['XP_007834226.1']	['Sordariomycetes']	1
5444	XP_007834931	351.0	351.0	351	0.0	1	False	['XP_007834931.1']	['Sordariomycetes']	1
5445	XP_007835512	314.0	314.0	314	0.0	1	False	['XP_007835512.1']	['Sordariomycetes']	1
5446	XP_007837095	411.0	411.0	411	0.0	1	False	['XP_007837095.1']	['Sordariomycetes']	1
5447	XP_007837119	415.0	415.0	415	0.0	1	False	['XP_007837119.1']	['Sordariomycetes']	1
5448	XP_007837471	64.0	64.0	64	1.0	1	True	['XP_007837471.1']	['Sordariomycetes']	1
5449	XP_007837820	122.0	122.0	245	2.0	2	True	['XP_007837820.1', 'XP_007827013.1']	['Sordariomycetes']	1
5450	XP_007838370	275.0	281.0	4122	15.0	15	True	['XP_007838370.1', 'XP_024748889.1', 'PNY29612.1', 'RFU81064.1', 'XP_006969828.1', 'ETR96858.1', 'OTA03019.1', 'PTB71862.1', 'XP_018665470.1', 'PNP39705.1', 'XP_024770556.1', 'KKP04257.1', 'OPB40535.1', 'PKK54806.1', 'PNP55798.1']	['Sordariomycetes']	1
5451	XP_007838483	91.0	91.0	91	1.0	1	True	['XP_007838483.1']	['Sordariomycetes']	1
5452	XP_007838661	77.0	77.0	77	1.0	1	True	['XP_007838661.1']	['Sordariomycetes']	1
5453	XP_007839085	151.0	151.0	151	1.0	1	True	['XP_007839085.1']	['Sordariomycetes']	1
5454	XP_007840328	275.0	275.0	275	0.0	1	False	['XP_007840328.1']	['Sordariomycetes']	1
5455	XP_007841102	40.0	40.0	40	1.0	1	True	['XP_007841102.1']	['Sordariomycetes']	1
5456	XP_007841763	270.0	270.0	270	0.0	1	False	['XP_007841763.1']	['Sordariomycetes']	1
5457	XP_007841808	43.0	43.0	43	1.0	1	True	['XP_007841808.1']	['Sordariomycetes']	1
5458	XP_007864872	60.0	60.0	60	1.0	1	True	['XP_007864872.1']	['Agaricomycetes']	1
5459	XP_007865086	371.0	371.0	371	1.0	1	True	['XP_007865086.1']	['Agaricomycetes']	1
5460	XP_007866535	278.0	280.0	1390	5.0	5	True	['XP_007866535.1', 'KDQ54268.1', 'KDQ54279.1', 'KDQ58954.1', 'KDQ58904.1']	['Agaricomycetes']	1
5461	XP_007866538	198.0	198.0	198	1.0	1	True	['XP_007866538.1']	['Agaricomycetes']	1
5462	XP_007867158	26.0	26.0	26	1.0	1	True	['XP_007867158.1']	['Agaricomycetes']	1
5463	XP_007869141	24.0	24.0	24	1.0	1	True	['XP_007869141.1']	['Agaricomycetes']	1
5464	XP_007911237	145.0	145.0	145	1.0	1	True	['XP_007911237.1']	['Sordariomycetes']	1
5465	XP_007913661	76.0	76.0	151	2.0	2	True	['XP_007913661.1', 'XP_025586886.1']	['Sordariomycetes']	1
5466	XP_007916740	225.0	225.0	225	1.0	1	True	['XP_007916740.1']	['Sordariomycetes']	1
5467	XP_007919240	54.0	54.0	54	1.0	1	True	['XP_007919240.1']	['Sordariomycetes']	1
5468	XP_007920497	92.0	92.0	183	2.0	2	True	['XP_007920497.1', 'KXT06184.1']	['Dothideomycetes']	1
5469	XP_007921545	392.0	392.0	784	2.0	2	True	['XP_007921545.1', 'XP_007681657.1']	['Dothideomycetes']	1
5470	XP_007922193	518.0	518.0	518	1.0	1	True	['XP_007922193.1']	['Dothideomycetes']	1
5471	XP_007928815	77.0	77.0	77	1.0	1	True	['XP_007928815.1']	['Dothideomycetes']	1
5472	XP_008025137	484.0	484.0	968	0.0	2	False	['XP_008025137.1', 'XP_008085460.1']	['Dothideomycetes', 'Leotiomycetes']	2
5473	XP_008026794	120.0	124.0	482	2.0	4	True	['XP_008026794.1', 'XP_016616749.1', 'KFY25568.1', 'XP_013270525.1']	['Leotiomycetes', 'Dothideomycetes', 'Eurotiomycetes']	3
5474	XP_008029344	234.0	240.0	6090	7.0	26	True	['XP_008029344.1', 'OWY45676.1', 'XP_018380173.1', 'XP_014173344.1', 'KGO48571.1', 'KGO59199.1', 'XP_016597586.1', 'OBT42187.1', 'KFX94175.1', 'KFY03389.1', 'KFY44645.1', 'KFY46507.1', 'KFY55153.1', 'KFY71138.1', 'KFY94873.1', 'KFZ05765.1', 'OBT51244.1', 'OBT77937.1', 'OBT84917.1', 'XP_018134942.1', 'OBT62384.1', 'OCK95654.1', 'OCL12101.1', 'OCL00804.1', 'OQE16812.1', 'XP_007781801.1']	['Leotiomycetes', 'Eurotiomycetes', 'Dothideomycetes', 'Sordariomycetes']	4
5475	XP_008076254	166.0	166.0	166	0.0	1	False	['XP_008076254.1']	['Leotiomycetes']	1
5476	XP_008082689	244.0	244.0	244	1.0	1	True	['XP_008082689.1']	['Leotiomycetes']	1
5477	XP_008082823	597.0	597.0	597	0.0	1	False	['XP_008082823.1']	['Leotiomycetes']	1
5478	XP_008084172	165.0	165.0	165	0.0	1	False	['XP_008084172.1']	['Leotiomycetes']	1
5479	XP_008084207	91.0	91.0	91	1.0	1	True	['XP_008084207.1']	['Leotiomycetes']	1
5480	XP_008084480	495.0	495.0	495	0.0	1	False	['XP_008084480.1']	['Leotiomycetes']	1
5481	XP_008084851	30.0	30.0	30	1.0	1	True	['XP_008084851.1']	['Leotiomycetes']	1
5482	XP_008085656	421.0	421.0	421	0.0	1	False	['XP_008085656.1']	['Leotiomycetes']	1
5483	XP_008085915	405.0	405.0	405	0.0	1	False	['XP_008085915.1']	['Leotiomycetes']	1
5484	XP_008085941	483.0	483.0	483	0.0	1	False	['XP_008085941.1']	['Leotiomycetes']	1
5485	XP_008086235	46.0	46.0	46	1.0	1	True	['XP_008086235.1']	['Leotiomycetes']	1
5486	XP_008087703	370.0	370.0	370	0.0	1	False	['XP_008087703.1']	['Leotiomycetes']	1
5487	XP_008088057	213.0	213.0	213	0.0	1	False	['XP_008088057.1']	['Leotiomycetes']	1
5488	XP_008088905	23.0	23.0	23	1.0	1	True	['XP_008088905.1']	['Sordariomycetes']	1
5489	XP_008088923	89.0	89.0	89	1.0	1	True	['XP_008088923.1']	['Sordariomycetes']	1
5490	XP_008095746	95.0	95.0	380	3.0	4	True	['XP_008095746.1', 'ELA32816.1', 'KZL67549.1', 'KDN64500.1']	['Sordariomycetes']	1
5491	XP_008096313	239.0	239.0	239	1.0	1	True	['XP_008096313.1']	['Sordariomycetes']	1
5492	XP_008098437	107.0	107.0	107	0.0	1	False	['XP_008098437.1']	['Sordariomycetes']	1
5493	XP_008100759	252.0	252.0	252	1.0	1	True	['XP_008100759.1']	['Sordariomycetes']	1
5494	XP_008594016	511.0	511.0	511	0.0	1	False	['XP_008594016.1']	['Sordariomycetes']	1
5495	XP_008597667	187.0	187.0	187	1.0	1	True	['XP_008597667.1']	['Sordariomycetes']	1
5496	XP_008598264	919.0	919.0	919	0.0	1	False	['XP_008598264.1']	['Sordariomycetes']	1
5497	XP_008599514	435.0	435.0	435	0.0	1	False	['XP_008599514.1']	['Sordariomycetes']	1
5498	XP_008600097	33.0	33.0	33	1.0	1	True	['XP_008600097.1']	['Sordariomycetes']	1
5499	XP_008600449	73.0	73.0	73	0.0	1	False	['XP_008600449.1']	['Sordariomycetes']	1
5500	XP_008601787	417.0	418.0	2919	0.0	7	False	['XP_008601787.1', 'ELA26810.1', 'OAA39035.1', 'PMB66691.1', 'PQK09540.1', 'KGQ03424.1', 'OAA56715.1']	['Sordariomycetes']	1
5501	XP_008602994	274.0	274.0	274	0.0	1	False	['XP_008602994.1']	['Sordariomycetes']	1
5502	XP_008715332	247.0	247.0	247	0.0	1	False	['XP_008715332.1']	['Eurotiomycetes']	1
5503	XP_008715717	85.0	85.0	85	1.0	1	True	['XP_008715717.1']	['Eurotiomycetes']	1
5504	XP_008716888	297.0	297.0	297	1.0	1	True	['XP_008716888.1']	['Eurotiomycetes']	1
5505	XP_008717640	41.0	41.0	41	1.0	1	True	['XP_008717640.1']	['Eurotiomycetes']	1
5506	XP_008718012	29.0	29.0	29	1.0	1	True	['XP_008718012.1']	['Eurotiomycetes']	1
5507	XP_008718190	229.0	229.0	229	1.0	1	True	['XP_008718190.1']	['Eurotiomycetes']	1
5508	XP_008719136	195.0	195.0	195	0.0	1	False	['XP_008719136.1']	['Eurotiomycetes']	1
5509	XP_008719394	72.0	72.0	72	1.0	1	True	['XP_008719394.1']	['Eurotiomycetes']	1
5510	XP_008723061	378.0	378.0	757	0.0	2	False	['XP_008723061.1', 'OCT46720.1']	['Eurotiomycetes']	1
5511	XP_008724487	99.0	100.0	493	5.0	5	True	['XP_008724487.1', 'XP_022396135.1', 'EDP53259.1', 'EDP50823.1', 'XP_024677739.1']	['Eurotiomycetes']	1
5512	XP_008726387	59.0	59.0	59	1.0	1	True	['XP_008726387.1']	['Eurotiomycetes']	1
5513	XP_008729364	285.0	285.0	285	1.0	1	True	['XP_008729364.1']	['Eurotiomycetes']	1
5514	XP_009157520	448.0	448.0	448	0.0	1	False	['XP_009157520.1']	['Eurotiomycetes']	1
5515	XP_009160919	254.0	254.0	254	0.0	1	False	['XP_009160919.1']	['Eurotiomycetes']	1
5516	XP_009216924	234.0	234.0	234	1.0	1	True	['XP_009216924.1']	['Sordariomycetes']	1
5517	XP_009218391	506.0	506.0	506	0.0	1	False	['XP_009218391.1']	['Sordariomycetes']	1
5518	XP_009218726	41.0	41.0	41	1.0	1	True	['XP_009218726.1']	['Sordariomycetes']	1
5519	XP_009222225	307.0	307.0	307	1.0	1	True	['XP_009222225.1']	['Sordariomycetes']	1
5520	XP_009222556	221.0	221.0	442	2.0	2	True	['XP_009222556.1', 'KLU85657.1']	['Sordariomycetes']	1
5521	XP_009222690	320.0	320.0	640	0.0	2	False	['XP_009222690.1', 'KLU90624.1']	['Sordariomycetes']	1
5522	XP_009223079	123.0	123.0	123	1.0	1	True	['XP_009223079.1']	['Sordariomycetes']	1
5523	XP_009223398	169.0	169.0	169	1.0	1	True	['XP_009223398.1']	['Sordariomycetes']	1
5524	XP_009223701	639.0	639.0	639	0.0	1	False	['XP_009223701.1']	['Sordariomycetes']	1
5525	XP_009223912	496.0	496.0	496	0.0	1	False	['XP_009223912.1']	['Sordariomycetes']	1
5526	XP_009224410	108.0	108.0	108	1.0	1	True	['XP_009224410.1']	['Sordariomycetes']	1
5527	XP_009224631	446.0	446.0	446	0.0	1	False	['XP_009224631.1']	['Sordariomycetes']	1
