Cluster no	Representative no	Nterm	Nterm_GDT
KKY21558	XP_022401426.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_022402244.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_022476927.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_022491633.1	SESB-LIKE	SESB-LIKE
KKY21558	CZR57787.1	SESB-LIKE	SESB-LIKE
KKY21558	KFY61926.1	SESB-LIKE	SESB-LIKE
KKY21558	KFY98397.1	SESB-LIKE	SESB-LIKE
KKY21558	KIL87216.1	SESB-LIKE	SESB-LIKE
KKY21558	KLP02906.1	SESB-LIKE	SESB-LIKE
KKY21558	KLO81075.1	SESB-LIKE	SESB-LIKE
KKY21558	SCN90568.1	SESB-LIKE	SESB-LIKE
KKY21558	SCO28475.1	SESB-LIKE	SESB-LIKE
KKY21558	SCV33304.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_023425163.1	SESB-LIKE	SESB-LIKE
KKY21558	KLU83049.1	SESB-LIKE	SESB-LIKE
KKY21558	OBS22687.1	SESB-LIKE	SESB-LIKE SESB-LIKE
KKY21558	OBU00767.2	SESB-LIKE	SESB-LIKE
KKY21558	KFY80620.1	SESB-LIKE	SESB-LIKE
KKY21558	KFZ02422.1	SESB-LIKE	SESB-LIKE
KKY21558	KFZ25431.1	SESB-LIKE	SESB-LIKE
KKY21558	OBT50883.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_018134499.1	SESB-LIKE	SESB-LIKE
KKY21558	OCL09319.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_003170723.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_009223912.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_013329126.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_018742290.1	SESB-LIKE	SESB-LIKE
KKY21558	RBR17952.1	SESB-LIKE	SESB-LIKE
KKY21558	SCV26599.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_018752706.1	SESB-LIKE	SESB-LIKE
KKY21558	EGU78519.1	SESB-LIKE	SESB-LIKE
KKY21558	EXK78228.1	SESB-LIKE	SESB-LIKE
KKY21558	EXK79410.1	SESB-LIKE	SESB-LIKE
KKY21558	EXK81072.1	SESB-LIKE	SESB-LIKE
KKY21558	EXL45101.1	SESB-LIKE	SESB-LIKE
KKY21558	EXL45102.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_018752705.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_018752707.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_018752709.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_018752710.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_018752711.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_022497728.1	SESB-LIKE	SESB-LIKE SESB-LIKE
KKY21558	XP_016253586.1	SESB-LIKE	SESB-LIKE
KKY21558	OQU97568.1	SESB-LIKE	SESB-LIKE SESB-LIKE
KKY21558	XP_013260743.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_016619484.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_022505044.1	SESB-LIKE	SESB-LIKE
KKY21558	KIW73236.1	SESB-LIKE	SESB-LIKE
KKY21558	OQV05322.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_007751525.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_013257516.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_013282068.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_016244386.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_016615447.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_018692533.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_022515492.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_023438266.1	SESB-LIKE	SESB-LIKE
KKY21558	CZR49558.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_023454857.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_024324458.1	SESB-LIKE	SESB-LIKE SESB-LIKE
KKY21558	XP_024405553.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_024406327.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_013940890.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_024764467.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_024548640.1	SESB-LIKE	SESB-LIKE
KKY21558	CZR52913.1	SESB-LIKE	SESB-LIKE
KKY21558	PMD21668.1	SESB-LIKE	SESB-LIKE
KKY21558	RFU34108.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_024692967.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_020124393.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_024705005.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_024722848.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_024726705.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_024729125.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_024730320.1	SESB-LIKE	SESB-LIKE
KKY21558	APA07437.1	SESB-LIKE	SESB-LIKE
KKY21558	CZR55791.1	SESB-LIKE	SESB-LIKE
KKY21558	CZR66344.1	SESB-LIKE	SESB-LIKE
KKY21558	CZT09569.1	SESB-LIKE	SESB-LIKE
KKY21558	CZT44477.1	SESB-LIKE	SESB-LIKE
KKY21558	KFZ03761.1	SESB-LIKE	SESB-LIKE
KKY21558	OXV07870.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_001585874.1	SESB-LIKE	SESB-LIKE SESB-LIKE
KKY21558	XP_007779056.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_024545988.1	SESB-LIKE	SESB-LIKE
KKY21558	CCD56432.1	SESB-LIKE	SESB-LIKE
KKY21558	EMR89923.1	SESB-LIKE	SESB-LIKE
KKY21558	ESZ93142.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_024545989.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_024733048.1	SESB-LIKE	SESB-LIKE
KKY21558	CZR63069.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_024733108.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_024735252.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_024735290.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_024737656.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_024740506.1	SESB-LIKE	SESB-LIKE
KKY21558	CZR67706.1	SESB-LIKE	SESB-LIKE
KKY21558	PMD22297.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_024741356.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_022284072.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_025404136.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_025477342.1	SESB-LIKE	SESB-LIKE
KKY21558	OXN29921.1	SESB-LIKE	SESB-LIKE
KKY21558	OXN09567.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_002843379.1	SESB-LIKE	SESB-LIKE
KKY21558	PMD44119.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_011126240.1	SESB-LIKE	SESB-LIKE
KKY21558	PPJ52979.1	SESB-LIKE	SESB-LIKE
KKY21558	PSK46438.1	SESB-LIKE	SESB-LIKE
KKY21558	PVH75111.1	SESB-LIKE	unk
KKY21558	RDW93966.1	SESB-LIKE	SESB-LIKE
KKY21558	SMR53463.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_001228782.1	SESB-LIKE	SESB-LIKE
KKY21558	OCK88087.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_007825693.2	SESB-LIKE	SESB-LIKE
KKY21558	EXU96491.1	SESB-LIKE	unk
KKY21558	KJK75270.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_007835115.1	SESB-LIKE	SESB-LIKE
KKY21558	CZR51756.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_011126056.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_013276951.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_013278287.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_022508845.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_022284281.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_023454297.1	SESB-LIKE	SESB-LIKE
KKY21558	XP_024511754.1	SESB-LIKE	SESB-LIKE
KKY27311	KKY27311.1	GOODBYE-LIKE	unk
KKY27311	OQE10377.1	GOODBYE-LIKE	GOODBYE-LIKE
KKY27311	XP_016254623.1	GOODBYE-LIKE	unk
KKY27311	KIW74015.1	GOODBYE-LIKE	unk
KKY27311	OQV10292.1	GOODBYE-LIKE	GOODBYE-LIKE
KKY27311	XP_007740939.1	GOODBYE-LIKE	GOODBYE-LIKE
KKY27311	XP_016624430.1	GOODBYE-LIKE	GOODBYE-LIKE
KKY27311	KGO72190.1	GOODBYE-LIKE	GOODBYE-LIKE
KKY27311	XP_016602730.1	GOODBYE-LIKE	GOODBYE-LIKE
KKY27311	XP_024701837.1	GOODBYE-LIKE	GOODBYE-LIKE
KKY27311	KIV85921.1	GOODBYE-LIKE	unk
KKY27311	KUL83985.1	GOODBYE-LIKE	GOODBYE-LIKE
KKY27311	GAM43965.1	GOODBYE-LIKE	GOODBYE-LIKE
KKY27311	KFX49677.1	GOODBYE-LIKE	GOODBYE-LIKE
KKY27311	PCG97130.1	GOODBYE-LIKE	GOODBYE-LIKE
KKY27311	RAO72931.1	GOODBYE-LIKE	GOODBYE-LIKE
KKY27311	XP_002152377.1	GOODBYE-LIKE	GOODBYE-LIKE
KKY27311	XP_002485956.1	GOODBYE-LIKE	GOODBYE-LIKE
KKY27311	OQE31474.1	GOODBYE-LIKE	unk
KKY27311	PYI24475.1	GOODBYE-LIKE	GOODBYE-LIKE
KKY27311	PYI02494.1	GOODBYE-LIKE	unk
KKY27311	PYI36113.1	GOODBYE-LIKE	GOODBYE-LIKE
KKY27311	RAK81151.1	GOODBYE-LIKE	GOODBYE-LIKE
KKY27311	XP_020052372.1	GOODBYE-LIKE	GOODBYE-LIKE
KKY27311	XP_025447773.1	GOODBYE-LIKE	GOODBYE-LIKE
KKY27311	XP_025490481.1	GOODBYE-LIKE	GOODBYE-LIKE
KKY27311	XP_025502656.1	GOODBYE-LIKE	GOODBYE-LIKE
KKY27311	XP_025527548.1	GOODBYE-LIKE	GOODBYE-LIKE
KKY27311	RAL59829.1	GOODBYE-LIKE	GOODBYE-LIKE
KKY27311	XP_016268885.1	GOODBYE-LIKE	GOODBYE-LIKE
KKY27311	GAT24253.1	GOODBYE-LIKE	GOODBYE-LIKE
KKY27311	GAQ43346.1	GOODBYE-LIKE	GOODBYE-LIKE
KKY27311	OJI83991.1	GOODBYE-LIKE	GOODBYE-LIKE
KKY27311	OJJ71800.1	GOODBYE-LIKE	unk
KKY27311	OWW33971.1	GOODBYE-LIKE	unk
KKY27311	RDH34349.1	GOODBYE-LIKE	unk
KKY27311	RDK44450.1	GOODBYE-LIKE	unk
KKY27311	SPB49251.1	GOODBYE-LIKE	unk
KKY27311	XP_025386700.1	GOODBYE-LIKE	unk
KKY27311	XP_025484716.1	GOODBYE-LIKE	GOODBYE-LIKE
KKY27311	XP_025541912.1	GOODBYE-LIKE	GOODBYE-LIKE
KKY27311	XP_025565937.1	GOODBYE-LIKE	GOODBYE-LIKE
KKY27311	EHA22116.1	GOODBYE-LIKE	unk
KKY27311	GAA85110.1	GOODBYE-LIKE	GOODBYE-LIKE
KKY27311	OJZ86530.1	GOODBYE-LIKE	unk
KKY27311	OOF96481.1	GOODBYE-LIKE	GOODBYE-LIKE
KKY27311	PYH93236.1	GOODBYE-LIKE	GOODBYE-LIKE
KKY27311	PYI05224.1	GOODBYE-LIKE	GOODBYE-LIKE
KKY27311	XP_025394236.1	GOODBYE-LIKE	GOODBYE-LIKE
KKY27311	XP_025577786.1	GOODBYE-LIKE	GOODBYE-LIKE
KKY27311	XP_025459469.1	GOODBYE-LIKE	GOODBYE-LIKE
KKY27311	CAK46907.1	GOODBYE-LIKE	GOODBYE-LIKE
KKY27311	XP_025463718.1	GOODBYE-LIKE	GOODBYE-LIKE
KKY27311	XP_025514259.1	GOODBYE-LIKE	unk
PWW73239	PWW73239.1	unk	unk
PWW73239	PWW73228.1	unk	unk
PWW73239	PWW77350.1	unk	unk
PWW73239	PUU83435.1	unk	unk
PWW73239	PWW71642.1	unk	unk
PWW73239	PWW72234.1	unk	unk
PWW73239	PWW73086.1	unk	unk
PWW73239	AFB35594.1	unk	unk
PWW73239	AFB35595.1	unk	unk
PWW73239	AFB35596.1	unk	unk
PWW73239	AFB35597.1	unk	unk
PWW73239	AFB35598.1	unk	unk
PWW73239	PWW73860.1	unk	unk
PWW73239	PWW74076.1	unk	unk
PWW73239	PWW74072.1	unk	unk
PWW73239	PWW74371.1	unk	unk
PWW73239	PWW74874.1	unk	unk
PWW73239	PWW74982.1	unk	unk
PWW73239	PWW75216.1	unk	unk
PWW73239	PWW75226.1	unk	unk
PWW73239	PWW75383.1	unk	unk
PWW73239	PWW75945.1	unk	unk
PWW73239	PWW75946.1	unk	unk
PWW73239	PWW75948.1	unk	unk
PWW73239	PWW76064.1	unk	unk
PWW73239	PWW71784.1	unk	unk
PWW73239	PWW79136.1	unk	unk
PWW73239	PWW77153.1	unk	unk
PWW73239	PWW77194.1	unk	unk
PWW73239	PWW77828.1	unk	unk
PWW73239	PWW78753.1	unk	unk
PWW73239	PWW79138.1	unk	unk
PWW73239	PWW80015.1	unk	unk
PWW73239	AFB35584.1	unk	unk
PWW73239	AFB35585.1	unk	unk
PWW73239	AFB35586.1	unk	unk
PWW73239	AFB35587.1	unk	unk
PWW73239	AFB35588.1	unk	unk
PWW73239	AFB35589.1	unk	unk
PWW73239	AFB35590.1	unk	unk
PWW73239	AFB35591.1	unk	unk
PWW73239	AFB35592.1	unk	unk
PWW73239	AFB35593.1	unk	unk
PWW73239	PWW73858.1	unk	unk
PWW73239	OSS43253.1	unk	unk
PWW73239	PNH30372.1	unk	unk
PWW73239	PWW73083.1	unk	unk
PWW73239	PWW73089.1	unk	unk
PWW73239	PWW74705.1	unk	unk
PWW73239	PWW73855.1	unk	unk
PWW73239	PWW74073.1	unk	unk
PWW73239	PWW75705.1	unk	unk
PWW73239	PWW77837.1	unk	unk
PWW73239	PWW75032.1	unk	unk
PWW73239	PWW75243.1	unk	unk
PWW73239	PWW75969.1	unk	unk
PYI26437	PYI26437.1	unk	PFD-LIKE
PYI26437	CAK40771.1	unk	unk
PYI26437	CEJ61224.1	unk	PFD-LIKE
PYI26437	GAM38537.1	unk	PFD-LIKE
PYI26437	KUL87941.1	unk	PFD-LIKE
PYI26437	OOQ83917.1	unk	PFD-LIKE
PYI26437	OWW37972.1	unk	PFD-LIKE
PYI26437	PCG96569.1	unk	PFD-LIKE
PYI26437	PYI15344.1	unk	PFD-LIKE
PYI26437	RAK71277.1	unk	unk
PYI26437	RAO73290.1	unk	PFD-LIKE
PYI26437	RDH36298.1	unk	PFD-LIKE
PYI26437	XP_001394698.2	unk	PFD-LIKE
PYI26437	XP_002483516.1	unk	PFD-LIKE
PYI26437	XP_002483517.1	unk	PFD-LIKE
PYI26437	XP_020051121.1	unk	unk
PYI26437	XP_025428448.1	unk	PFD-LIKE
PYI26437	XP_025446974.1	unk	unk
PYI26437	XP_025496446.1	unk	PFD-LIKE
PYI26437	XP_025505085.1	unk	unk
PYI26437	XP_025524992.1	unk	PFD-LIKE
PYI26437	XP_025549300.1	unk	PFD-LIKE
OCK94306	OCK94306.1	SAM_Ste50p	unk
OCK94306	PWW76378.1	SAM_Ste50p	unk
OCK94306	PUU79217.1	SAM_Ste50p	unk
OCK94306	XP_013266667.1	SAM_Ste50p	unk
OCK94306	XP_013268281.1	SAM_Ste50p	unk
OCK94306	XP_013272364.1	SAM_Ste50p	unk
OCK94306	XP_013271584.1	SAM_Ste50p	unk
OCK94306	XP_013275654.1	SAM_Ste50p	unk
OCK94306	XP_013272744.1	SAM_Ste50p	unk
OCK94306	XP_013266889.1	SAM_Ste50p	unk
OCK94306	XP_013276058.1	SAM_Ste50p	unk
OCK94306	XP_013277839.1	SAM_Ste50p	unk
OCK94306	XP_013266702.1	SAM_Ste50p	unk
OCK94306	XP_013267215.1	SAM_Ste50p	unk
OCK94306	XP_013268286.1	SAM_Ste50p	unk
OCK94306	XP_013272742.1	SAM_Ste50p	unk
OCK94306	XP_013268288.1	SAM_Ste50p	unk
OCK94306	XP_013272743.1	SAM_Ste50p	unk
OCK94306	XP_013272754.1	SAM_Ste50p	unk
OCK94306	XP_013272774.1	SAM_Ste50p	unk
OCK94306	XP_013267213.1	SAM_Ste50p	unk
OCK94306	XP_013276438.1	SAM_Ste50p	unk
OCK94306	XP_013277166.1	SAM_Ste50p	unk
OCK94306	XP_013273599.1	SAM_Ste50p	unk
OCK94306	XP_013277147.1	SAM_Ste50p	unk
OCL05054	OCL05054.1	GOODBYE-LIKE	unk
OCL05054	OCK90806.1	GOODBYE-LIKE	unk
OCL05054	CZT48858.1	GOODBYE-LIKE	unk
OCL05054	CZT08832.1	GOODBYE-LIKE	unk
OCL05054	CZT09386.1	GOODBYE-LIKE	unk
OCL05054	EOD44768.1	GOODBYE-LIKE	unk
OCL05054	EKG20876.1	GOODBYE-LIKE	unk
OCL05054	KKY13177.1	GOODBYE-LIKE	unk
OCL05054	KUI61922.1	GOODBYE-LIKE	unk
OCL05054	KUI73490.1	GOODBYE-LIKE	unk
OCL05054	OMP86141.1	GOODBYE-LIKE	unk
OCL05054	PSR87263.1	GOODBYE-LIKE	unk
OCL05054	XP_020135135.1	GOODBYE-LIKE	unk
OCL05054	EPS43677.1	GOODBYE-LIKE	unk
OCL05054	KFA49981.1	GOODBYE-LIKE	unk
OCL05054	KEY74817.1	GOODBYE-LIKE	unk
OCL05054	SCB65756.1	GOODBYE-LIKE	unk
OCL05054	ENH66776.1	GOODBYE-LIKE	unk
OCL05054	EWZ84293.1	GOODBYE-LIKE	unk
OCL05054	EXA33769.1	GOODBYE-LIKE	unk
OCL05054	EXM13716.1	GOODBYE-LIKE	unk
OCL05054	EYB25552.1	GOODBYE-LIKE	unk
OCL05054	KIL84092.1	GOODBYE-LIKE	unk
OCL05054	KPM41066.1	GOODBYE-LIKE	unk
OCL05054	PCD34278.1	GOODBYE-LIKE	unk
OCL05054	PCD42858.1	GOODBYE-LIKE	unk
OCL05054	PTD08071.1	GOODBYE-LIKE	unk
OCL05054	SCO80836.1	GOODBYE-LIKE	unk
OCL05054	XP_003044665.1	GOODBYE-LIKE	unk
OCL05054	XP_009253465.1	GOODBYE-LIKE	unk
OCL05054	XP_011322613.1	GOODBYE-LIKE	unk
OCL05054	XP_018239352.1	GOODBYE-LIKE	unk
OCL05054	KFX47968.1	GOODBYE-LIKE	unk
OCL05054	CBF78824.1	GOODBYE-LIKE	unk
OCL05054	CEJ60718.1	GOODBYE-LIKE	unk
OCL05054	CEL08718.1	GOODBYE-LIKE	unk
OCL05054	CRG89140.1	GOODBYE-LIKE	unk
OCL05054	CRL29418.1	GOODBYE-LIKE	unk
OCL05054	EDP53839.1	GOODBYE-LIKE	unk
OCL05054	ELQ38271.1	GOODBYE-LIKE	unk
OCL05054	ELQ60732.1	GOODBYE-LIKE	unk
OCL05054	EYE99060.1	GOODBYE-LIKE	unk
OCL05054	GAM35239.1	GOODBYE-LIKE	unk
OCL05054	GAM36800.1	GOODBYE-LIKE	unk
OCL05054	GAO86582.1	GOODBYE-LIKE	unk
OCL05054	GAO90612.1	GOODBYE-LIKE	unk
OCL05054	GAQ05744.1	GOODBYE-LIKE	unk
OCL05054	GAQ07355.1	GOODBYE-LIKE	unk
OCL05054	KEY74985.1	GOODBYE-LIKE	unk
OCL05054	KEY79109.1	GOODBYE-LIKE	unk
OCL05054	KFA51835.1	GOODBYE-LIKE	unk
OCL05054	KFA69302.1	GOODBYE-LIKE	unk
OCL05054	KFA79350.1	GOODBYE-LIKE	unk
OCL05054	KFX47965.1	GOODBYE-LIKE	unk
OCL05054	KKK18723.1	GOODBYE-LIKE	unk
OCL05054	KKK27370.1	GOODBYE-LIKE	unk
OCL05054	KMK62356.1	GOODBYE-LIKE	unk
OCL05054	KOS48189.1	GOODBYE-LIKE	unk
OCL05054	KUL85908.1	GOODBYE-LIKE	unk
OCL05054	KUL92002.1	GOODBYE-LIKE	unk
OCL05054	KUM66433.1	GOODBYE-LIKE	unk
OCL05054	KZN84253.1	GOODBYE-LIKE	unk
OCL05054	KZZ95578.1	GOODBYE-LIKE	unk
OCL05054	ODM18730.1	GOODBYE-LIKE	unk
OCL05054	OJI99419.1	GOODBYE-LIKE	unk
OCL05054	OJJ65267.1	GOODBYE-LIKE	unk
OCL05054	OKP11652.1	GOODBYE-LIKE	unk
OCL05054	OOQ83126.1	GOODBYE-LIKE	unk
OCL05054	OQD70137.1	GOODBYE-LIKE	unk
OCL05054	OQD71695.1	GOODBYE-LIKE	unk
OCL05054	OQD78891.1	GOODBYE-LIKE	unk
OCL05054	OQD92636.1	GOODBYE-LIKE	unk
OCL05054	OQE23195.1	GOODBYE-LIKE	unk
OCL05054	OQE24850.1	GOODBYE-LIKE	unk
OCL05054	OQE26134.1	GOODBYE-LIKE	unk
OCL05054	OQE92465.1	GOODBYE-LIKE	unk
OCL05054	OXN03623.1	GOODBYE-LIKE	unk
OCL05054	OXN12743.1	GOODBYE-LIKE	unk
OCL05054	OXN12917.1	GOODBYE-LIKE	unk
OCL05054	OXN26779.1	GOODBYE-LIKE	unk
OCL05054	PCH00202.1	GOODBYE-LIKE	unk
OCL05054	PCH01159.1	GOODBYE-LIKE	unk
OCL05054	PKS05415.1	GOODBYE-LIKE	unk
OCL05054	PTU17202.1	GOODBYE-LIKE	unk
OCL05054	PYI21115.1	GOODBYE-LIKE	unk
OCL05054	PYI27792.1	GOODBYE-LIKE	unk
OCL05054	RAK74948.1	GOODBYE-LIKE	unk
OCL05054	RAO69012.1	GOODBYE-LIKE	unk
OCL05054	RDW79099.1	GOODBYE-LIKE	unk
OCL05054	XP_001215198.1	GOODBYE-LIKE	unk
OCL05054	XP_001265739.1	GOODBYE-LIKE	unk
OCL05054	XP_001266473.1	GOODBYE-LIKE	unk
OCL05054	XP_001273035.1	GOODBYE-LIKE	unk
OCL05054	XP_001276715.1	GOODBYE-LIKE	unk
OCL05054	XP_002147183.1	GOODBYE-LIKE	unk
OCL05054	XP_002481333.1	GOODBYE-LIKE	unk
OCL05054	XP_002559842.1	GOODBYE-LIKE	unk
OCL05054	XP_002568702.1	GOODBYE-LIKE	unk
OCL05054	XP_003720270.1	GOODBYE-LIKE	unk
OCL05054	XP_016638909.1	GOODBYE-LIKE	unk
OCL05054	XP_020051493.1	GOODBYE-LIKE	unk
OCL05054	XP_020121499.1	GOODBYE-LIKE	unk
OCL05054	XP_020123448.1	GOODBYE-LIKE	unk
OCL05054	XP_022404308.1	GOODBYE-LIKE	unk
OCL05054	XP_022483502.1	GOODBYE-LIKE	unk
OCL05054	XP_022581061.1	GOODBYE-LIKE	unk
OCL05054	XP_024679341.1	GOODBYE-LIKE	unk
OCL05054	XP_024686672.1	GOODBYE-LIKE	unk
OCL05054	XP_024708576.1	GOODBYE-LIKE	unk
OCL05054	XP_025430757.1	GOODBYE-LIKE	unk
OCL05054	XP_025439119.1	GOODBYE-LIKE	unk
OCL05054	XP_025494899.1	GOODBYE-LIKE	unk
OCL05054	XP_025504889.1	GOODBYE-LIKE	unk
OCL05054	XP_025523728.1	GOODBYE-LIKE	unk
OCL05054	XP_025547950.1	GOODBYE-LIKE	unk
OCL05054	XP_680491.1	GOODBYE-LIKE	unk
OCL05054	XP_749311.1	GOODBYE-LIKE	unk
OCL05054	XP_003665719.1	GOODBYE-LIKE	unk
OCL05054	XP_007833348.1	GOODBYE-LIKE	unk
OCL05054	KFY57537.1	GOODBYE-LIKE	unk
OCL05054	APA15223.1	GOODBYE-LIKE	unk
OCL05054	CCD47980.1	GOODBYE-LIKE	unk
OCL05054	CZR69374.1	GOODBYE-LIKE	unk
OCL05054	EMR90116.1	GOODBYE-LIKE	unk
OCL05054	KFX85826.1	GOODBYE-LIKE	unk
OCL05054	KFX95907.1	GOODBYE-LIKE	unk
OCL05054	KFY06701.1	GOODBYE-LIKE	unk
OCL05054	KFY22128.1	GOODBYE-LIKE	unk
OCL05054	KFY26902.1	GOODBYE-LIKE	unk
OCL05054	KFY35273.1	GOODBYE-LIKE	unk
OCL05054	KFY36580.1	GOODBYE-LIKE	unk
OCL05054	KFY99362.1	GOODBYE-LIKE	unk
OCL05054	RDL37292.1	GOODBYE-LIKE	unk
OCL05054	XP_001590074.1	GOODBYE-LIKE	unk
OCL05054	XP_018073015.1	GOODBYE-LIKE	unk
OCL05054	XP_024553854.1	GOODBYE-LIKE	unk
OCL05054	KKP06432.1	GOODBYE-LIKE	unk
OCL05054	OPB45582.1	GOODBYE-LIKE	unk
OCL05054	PKK55159.1	GOODBYE-LIKE	unk
OCL05054	PNP59163.1	GOODBYE-LIKE	unk
OCL05054	XP_013954931.1	GOODBYE-LIKE	unk
OCL05054	XP_024748239.1	GOODBYE-LIKE	unk
OCL05054	XP_024771770.1	GOODBYE-LIKE	unk
OCL05054	KKY13506.1	GOODBYE-LIKE	unk
OCL05054	OMP84413.1	GOODBYE-LIKE	unk
OCL05054	XP_020135512.1	GOODBYE-LIKE	unk
OCL05054	KKY22656.1	GOODBYE-LIKE	unk
OCL05054	KNG51535.1	GOODBYE-LIKE	unk
OCL05054	EFQ95319.1	GOODBYE-LIKE	unk
OCL05054	EMD93335.1	GOODBYE-LIKE	unk
OCL05054	KZM24319.1	GOODBYE-LIKE	unk
OCL05054	OAK96279.1	GOODBYE-LIKE	unk
OCL05054	OAL52361.1	GOODBYE-LIKE	unk
OCL05054	OCL00532.1	GOODBYE-LIKE	unk
OCL05054	OSS51065.1	GOODBYE-LIKE	unk
OCL05054	OWY43027.1	GOODBYE-LIKE	unk
OCL05054	PWO26299.1	GOODBYE-LIKE	unk
OCL05054	PZD02895.1	GOODBYE-LIKE	unk
OCL05054	PZD06614.1	GOODBYE-LIKE	unk
OCL05054	RAQ99591.1	GOODBYE-LIKE	unk
OCL05054	XP_001796509.1	GOODBYE-LIKE	unk
OCL05054	XP_001932759.1	GOODBYE-LIKE	unk
OCL05054	XP_007687607.1	GOODBYE-LIKE	unk
OCL05054	XP_007695738.1	GOODBYE-LIKE	unk
OCL05054	XP_007708197.1	GOODBYE-LIKE	unk
OCL05054	XP_008020954.1	GOODBYE-LIKE	unk
OCL05054	XP_014081126.1	GOODBYE-LIKE	unk
OCL05054	XP_014560989.1	GOODBYE-LIKE	unk
OCL05054	XP_018381089.1	GOODBYE-LIKE	unk
OCL05054	KOS20667.1	GOODBYE-LIKE	unk
OCL05054	OBW68019.1	GOODBYE-LIKE	unk
OCL05054	KEQ60040.1	GOODBYE-LIKE	unk
OCL05054	KEQ79277.1	GOODBYE-LIKE	unk
OCL05054	XP_013429684.1	GOODBYE-LIKE	unk
OCL05054	OCL05532.1	GOODBYE-LIKE	unk
OCL05054	OCL11089.1	GOODBYE-LIKE	unk
OCL05054	PSK42894.1	GOODBYE-LIKE	unk
OCL05054	OIW26628.1	GOODBYE-LIKE	unk
OCL05054	OQD81141.1	GOODBYE-LIKE	unk
OCL05054	XP_022486939.1	GOODBYE-LIKE	unk
OCL05054	OQE66616.1	GOODBYE-LIKE	unk
OCL05054	ORX97905.1	GOODBYE-LIKE	unk
OCL05054	ORY54739.1	GOODBYE-LIKE	unk
OCL05054	OTA19424.1	GOODBYE-LIKE	unk
OCL05054	KXL48856.1	GOODBYE-LIKE	unk
OCL05054	OTA36891.1	GOODBYE-LIKE	unk
OCL05054	OTA54828.1	GOODBYE-LIKE	unk
OCL05054	OTA87923.1	GOODBYE-LIKE	unk
