Cluster no	Representative no	Nterm
PMD39587.1	KIN05372.1	HELO-LIKE
PMD39587.1	KPM36223.1	HELO-LIKE
PMD39587.1	OAK96794.1	HELO-LIKE
PMD39587.1	OBS18944.1	HELO-LIKE
PMD39587.1	OCK88179.1	HELO-LIKE
PMD39587.1	OCK88994.1	HELO-LIKE
PMD39587.1	OCK99928.1	HELO-LIKE
PMD39587.1	OCL01079.1	HELO-LIKE
PMD39587.1	OQV10804.1	HELO-LIKE
PMD39587.1	OQV10805.1	HELO-LIKE
PMD39587.1	XP_007747066.1	HELO-LIKE
PMD39587.1	XP_013266683.1	HELO-LIKE
PMD39587.1	XP_013272587.1	HELO-LIKE
PMD39587.1	XP_016225046.1	HELO-LIKE
PMD39587.1	XP_016251111.1	HELO-LIKE
PMD39587.1	ORY03156.1	HELO-LIKE
PMD39587.1	PSN61088.1	HELO-LIKE
PMD39587.1	PSN74234.1	HELO-LIKE
PMD39587.1	PVI05179.1	HELO-LIKE
PMD39587.1	PWW74656.1	HELO-LIKE
PMD39587.1	CUS07295.1	HELO-LIKE
PMD39587.1	PUU72467.1	HELO-LIKE
PMD39587.1	RAQ99167.1	HELO-LIKE
PMD39587.1	RAR15977.1	HELO-LIKE
PMD39587.1	XP_001802781.1	HELO-LIKE
PMD39587.1	XP_001806679.1	HELO-LIKE
PMD39587.1	XP_007684192.1	HELO-LIKE
PMD39587.1	XP_007699495.1	HELO-LIKE
PMD39587.1	XP_007739019.1	HELO-LIKE
PMD39587.1	XP_007830623.1	HELO-LIKE
PMD39587.1	XP_008026494.1	HELO-LIKE
PMD39587.1	XP_013270184.1	HELO-LIKE
PMD39587.1	XP_013275796.1	HELO-LIKE
PMD39587.1	XP_013276313.1	HELO-LIKE
PMD39587.1	XP_014077430.1	HELO-LIKE
PMD39587.1	XP_014551953.1	HELO-LIKE
PMD39587.1	XP_016641959.1	HELO-LIKE
PMD39587.1	XP_018028932.1	HELO-LIKE
PMD39587.1	KNG51816.1	HELO-LIKE
PMD39587.1	KZM20487.1	HELO-LIKE
PMD39587.1	OAK96847.1	HELO-LIKE
PMD39587.1	OCK74174.1	HELO-LIKE
PMD39587.1	OCK92309.1	HELO-LIKE
PMD39587.1	OCK93095.1	HELO-LIKE
PMD39587.1	OCK95087.1	HELO-LIKE
PMD39587.1	OCL08849.1	HELO-LIKE
PMD39587.1	ORY00885.1	HELO-LIKE
PMD39587.1	ORY14310.1	HELO-LIKE
PMD39587.1	OSS45977.1	HELO-LIKE
PMD39587.1	PSN58878.1	HELO-LIKE
PMD39587.1	PSN58893.1	HELO-LIKE
PMD39587.1	PSN59250.1	HELO-LIKE
PMD39587.1	PVH90781.1	HELO-LIKE
PMD39587.1	PWO06261.1	HELO-LIKE
PMD39587.1	PWO23034.1	HELO-LIKE
PMD39587.1	PZC88956.1	HELO-LIKE
PMD39587.1	PZC93840.1	HELO-LIKE
PMD39587.1	PZC96368.1	HELO-LIKE
PMD39587.1	PZD07455.1	HELO-LIKE
PMD39587.1	PZD20654.1	HELO-LIKE
PMD39587.1	PZD24768.1	HELO-LIKE
PMD39587.1	PZD28281.1	HELO-LIKE
PMD39587.1	PZD32022.1	HELO-LIKE
PMD39587.1	PZD43276.1	HELO-LIKE
PMD39587.1	PZD48778.1	HELO-LIKE
PMD39587.1	PZD51899.1	HELO-LIKE
PMD39587.1	RAR00071.1	HELO-LIKE
PMD39587.1	RAR04047.1	HELO-LIKE
PMD39587.1	XP_001802596.1	HELO-LIKE
PMD39587.1	XP_001939662.1	HELO-LIKE
PMD39587.1	XP_007705116.1	HELO-LIKE
PMD39587.1	XP_008031306.1	HELO-LIKE
PMD39587.1	XP_018032828.1	HELO-LIKE
PMD39587.1	XP_018035397.1	HELO-LIKE
PMD39587.1	XP_018037001.1	HELO-LIKE
PMD39587.1	XP_018037795.1	HELO-LIKE
PMD39587.1	XP_018043083.1	HELO-LIKE
PMD39587.1	XP_018153983.1	HELO-LIKE
PMD39587.1	ENH80816.1	HELO-LIKE
PMD39587.1	KDN67158.1	HELO-LIKE
PMD39587.1	KZL70034.1	HELO-LIKE
PMD39587.1	XP_022480308.1	HELO-LIKE
PMD39587.1	XP_024727738.1	HELO-LIKE
PMD39587.1	KFZ08805.1	HELO-LIKE
PMD39587.1	KFY97331.1	HELO-LIKE
PMD39587.1	KFZ09338.1	unk
PMD39587.1	KFZ11737.1	GOODBYE-LIKE
PMD39587.1	KFY87009.1	GOODBYE-LIKE
PMD39587.1	KFZ15388.1	HELO-LIKE
PMD39587.1	CZR53945.1	HELO-LIKE
PMD39587.1	ELR05747.1	HELO-LIKE
PMD39587.1	ELR05748.1	HELO-LIKE
PMD39587.1	ELR10083.1	HELO-LIKE
PMD39587.1	KFY03640.1	HELO-LIKE
PMD39587.1	KFY17204.1	HELO-LIKE
PMD39587.1	KFY18095.1	HELO-LIKE
PMD39587.1	KFY28116.1	HELO-LIKE
PMD39587.1	KFY31441.1	HELO-LIKE
PMD39587.1	KFY31801.1	HELO-LIKE
PMD39587.1	KFY32241.1	HELO-LIKE
PMD39587.1	KFY62150.1	HELO-LIKE
PMD39587.1	KFY74035.1	HELO-LIKE
PMD39587.1	KFY79145.1	HELO-LIKE
PMD39587.1	KFY91992.1	HELO-LIKE
PMD39587.1	KFY94925.1	HELO-LIKE
PMD39587.1	KFY95523.1	HELO-LIKE
PMD39587.1	KFY98731.1	HELO-LIKE
PMD39587.1	KFZ01827.1	HELO-LIKE
PMD39587.1	KFZ04332.1	HELO-LIKE
PMD39587.1	KFZ13860.1	HELO-LIKE
PMD39587.1	KFZ18548.1	HELO-LIKE
PMD39587.1	KFZ24288.1	HELO-LIKE
PMD39587.1	OBT38491.1	HELO-LIKE
PMD39587.1	OBT38761.1	HELO-LIKE
PMD39587.1	OBT41001.1	HELO-LIKE
PMD39587.1	OBT42597.1	HELO-LIKE
PMD39587.1	OBT50693.1	HELO-LIKE
PMD39587.1	OBT58918.1	HELO-LIKE
PMD39587.1	OBT61015.1	HELO-LIKE
PMD39587.1	OBT76750.1	HELO-LIKE
PMD39587.1	OBT82122.1	HELO-LIKE
PMD39587.1	OBT82577.1	HELO-LIKE
PMD39587.1	OBT84786.1	HELO-LIKE
PMD39587.1	PMD31110.1	HELO-LIKE
PMD39587.1	XP_018133570.1	HELO-LIKE
PMD39587.1	XP_024320929.1	HELO-LIKE
PMD39587.1	XP_024321221.1	HELO-LIKE
PMD39587.1	KFZ17914.1	HELO-LIKE
PMD39587.1	KFZ18419.1	GOODBYE-LIKE
PMD39587.1	OBT42987.1	GOODBYE-LIKE
PMD39587.1	OBT53244.1	GOODBYE-LIKE
PMD39587.1	OBT80382.1	GOODBYE-LIKE
PMD39587.1	OBT92876.2	GOODBYE-LIKE
PMD39587.1	XP_018126609.1	GOODBYE-LIKE
PMD39587.1	KFZ24648.1	HELO-LIKE
PMD39587.1	KGO38410.1	HELO-LIKE
PMD39587.1	ODM24558.1	HELO-LIKE
PMD39587.1	OJJ53652.1	HELO-LIKE
PMD39587.1	KGO40643.1	HELO-LIKE
PMD39587.1	CRL26800.1	HELO-LIKE
PMD39587.1	CDM31599.1	HELO-LIKE
PMD39587.1	KZN89861.1	HELO-LIKE
PMD39587.1	OQD68004.1	HELO-LIKE
PMD39587.1	OQD93576.1	HELO-LIKE
PMD39587.1	OQE20243.1	HELO-LIKE
PMD39587.1	OQE76355.1	HELO-LIKE
PMD39587.1	XP_002569319.1	HELO-LIKE
PMD39587.1	GAP86698.2	unk
PMD39587.1	KGO48571.1	unk
PMD39587.1	KGO59199.1	unk
PMD39587.1	XP_016597586.1	unk
PMD39587.1	KGO72684.1	HELO-LIKE
PMD39587.1	KGO75635.1	GOODBYE-LIKE
PMD39587.1	KGO78286.1	GOODBYE-LIKE
PMD39587.1	KGO43037.1	GOODBYE-LIKE
PMD39587.1	KGQ03269.1	GOODBYE-LIKE
PMD39587.1	KGQ03570.1	GOODBYE-LIKE
PMD39587.1	PMB63504.1	GOODBYE-LIKE
PMD39587.1	PMB65156.1	GOODBYE-LIKE
PMD39587.1	PQK09119.1	GOODBYE-LIKE
PMD39587.1	XP_008597277.1	GOODBYE-LIKE
PMD39587.1	KGQ06558.1	GOODBYE-LIKE
PMD39587.1	PQK15624.1	GOODBYE-LIKE
PMD39587.1	XP_008602097.1	GOODBYE-LIKE
PMD39587.1	KGQ07695.1	HELO-LIKE
PMD39587.1	PMB66347.1	HELO-LIKE
PMD39587.1	PQK09198.1	HELO-LIKE
PMD39587.1	XP_008603461.1	HELO-LIKE
PMD39587.1	KHE86545.1	HELO-LIKE
PMD39587.1	CAE85501.1	HELO-LIKE
PMD39587.1	XP_009851439.1	HELO-LIKE
PMD39587.1	XP_962827.3	HELO-LIKE
PMD39587.1	XP_003344175.1	HELO-LIKE
PMD39587.1	KIA75560.1	GOODBYE-LIKE
PMD39587.1	KID60020.1	GOODBYE-LIKE
PMD39587.1	EXU96522.1	GOODBYE-LIKE
PMD39587.1	KFG78228.1	GOODBYE-LIKE
PMD39587.1	KID82181.1	GOODBYE-LIKE
PMD39587.1	KJK74991.1	GOODBYE-LIKE
PMD39587.1	XP_007815743.1	GOODBYE-LIKE
PMD39587.1	XP_011410805.1	GOODBYE-LIKE
PMD39587.1	XP_014544007.1	GOODBYE-LIKE
PMD39587.1	KID65972.1	GOODBYE-LIKE
PMD39587.1	KID81089.1	GOODBYE-LIKE
PMD39587.1	EXU97098.1	GOODBYE-LIKE
PMD39587.1	KID85162.1	GOODBYE-LIKE
PMD39587.1	KID93812.1	GOODBYE-LIKE
PMD39587.1	XP_007825988.2	GOODBYE-LIKE
PMD39587.1	XP_014542919.1	GOODBYE-LIKE
PMD39587.1	XP_018144511.1	GOODBYE-LIKE
PMD39587.1	KID84992.1	HELO-LIKE
PMD39587.1	KIH87280.1	HELO-LIKE
PMD39587.1	XP_016592473.1	HELO-LIKE
PMD39587.1	KII85353.1	unk
PMD39587.1	KII87311.1	unk
PMD39587.1	KII90045.1	unk
PMD39587.1	KII95974.1	unk
PMD39587.1	KIJ06756.1	unk
PMD39587.1	KIJ10394.1	unk
PMD39587.1	KIJ10370.1	unk
PMD39587.1	KIJ12472.1	HELO-LIKE
PMD39587.1	KIJ16338.1	HELO-LIKE
PMD39587.1	OCK87607.1	HELO-LIKE
PMD39587.1	KIJ13564.1	unk
PMD39587.1	KIJ15431.1	unk
PMD39587.1	KIJ12302.1	HELO-LIKE
PMD39587.1	KIJ11896.1	unk
PMD39587.1	KIJ18130.1	HELO-LIKE
PMD39587.1	KIJ14931.1	HELO-LIKE
PMD39587.1	KIJ63625.1	unk
PMD39587.1	KIJ63621.1	unk
PMD39587.1	KIJ22455.1	unk
PMD39587.1	KIJ42482.1	HELO-LIKE
PMD39587.1	KIJ43609.1	HELO-LIKE
PMD39587.1	KIJ43618.1	HELO-LIKE
PMD39587.1	KIJ55984.1	HELO-LIKE
PMD39587.1	KIJ45390.1	unk
PMD39587.1	KIJ22513.1	unk
PMD39587.1	KIJ30631.1	unk
PMD39587.1	KIJ30639.1	unk
PMD39587.1	KIJ30644.1	unk
PMD39587.1	KIJ23000.1	unk
PMD39587.1	KIJ23083.1	unk
PMD39587.1	KIJ23511.1	HELO-LIKE
PMD39587.1	KIJ24000.1	GOODBYE-LIKE
PMD39587.1	KIJ27480.1	unk
PMD39587.1	KIJ28059.1	HELO-LIKE
PMD39587.1	KIJ33369.1	unk
PMD39587.1	KIJ47149.1	unk
PMD39587.1	KIJ33644.1	unk
PMD39587.1	KIJ46212.1	unk
PMD39587.1	KIJ46245.1	unk
PMD39587.1	KIJ33913.1	unk
PMD39587.1	KIJ36492.1	HELO-LIKE
PMD39587.1	KIJ38233.1	HELO-LIKE
PMD39587.1	KIJ33792.1	HELO-LIKE
PMD39587.1	KIJ39782.1	HELO-LIKE
PMD39587.1	KIJ38588.1	HELO-LIKE
PMD39587.1	KIJ42740.1	HELO-LIKE
PMD39587.1	KIJ42750.1	HELO-LIKE
PMD39587.1	KIJ39234.1	unk
PMD39587.1	KIJ41240.1	unk
PMD39587.1	KIJ42937.1	unk
PMD39587.1	KIJ26367.1	unk
PMD39587.1	KIJ42944.1	unk
PMD39587.1	KIJ39155.1	unk
PMD39587.1	KIJ44766.1	unk
PMD39587.1	KIJ44835.1	C2
PMD39587.1	KIJ45851.1	unk
PMD39587.1	KIJ46720.1	unk
PMD39587.1	KIJ46783.1	unk
PMD39587.1	KIJ25969.1	unk
PMD39587.1	KIJ50108.1	unk
PMD39587.1	KIJ50123.1	unk
PMD39587.1	KIJ31651.1	unk
PMD39587.1	KIJ47380.1	HELO-LIKE
PMD39587.1	KIJ47890.1	unk
PMD39587.1	KIJ49051.1	unk
PMD39587.1	KIJ33893.1	unk
PMD39587.1	KIJ49058.1	unk
PMD39587.1	KIJ52870.1	unk
PMD39587.1	KIJ50186.1	C2
PMD39587.1	KIJ50443.1	HELO-LIKE
PMD39587.1	KIJ50435.1	HELO-LIKE
PMD39587.1	KIJ50450.1	HELO-LIKE
PMD39587.1	KIJ50459.1	HELO-LIKE
PMD39587.1	KIJ50470.1	HELO-LIKE
PMD39587.1	KIJ50480.1	HELO-LIKE
PMD39587.1	KIJ50943.1	GOODBYE-LIKE
PMD39587.1	KIJ51670.1	HELO-LIKE
PMD39587.1	KIJ25576.1	HELO-LIKE
PMD39587.1	KIJ43799.1	HELO-LIKE
PMD39587.1	KIJ52229.1	unk
PMD39587.1	KIJ36029.1	unk
PMD39587.1	KIJ52909.1	unk
PMD39587.1	KIJ28727.1	unk
PMD39587.1	KIJ41765.1	unk
PMD39587.1	KIJ53551.1	unk
PMD39587.1	KIJ30650.1	unk
PMD39587.1	KIJ56221.1	unk
PMD39587.1	KIJ53753.1	unk
PMD39587.1	KIJ56064.1	unk
PMD39587.1	KIJ56339.1	unk
PMD39587.1	KIJ58688.1	unk
PMD39587.1	KIJ62331.1	GOODBYE-LIKE
PMD39587.1	KIJ62410.1	unk
PMD39587.1	KIJ58845.1	unk
PMD39587.1	KIJ60985.1	unk
PMD39587.1	KIJ63611.1	HELO-LIKE
PMD39587.1	KIJ65625.1	unk
PMD39587.1	KIJ58358.1	unk
PMD39587.1	KIJ58793.1	unk
PMD39587.1	KIJ58802.1	unk
PMD39587.1	KIJ59752.1	unk
PMD39587.1	KIJ90136.1	unk
PMD39587.1	KDR84428.1	unk
PMD39587.1	KIJ94395.1	unk
PMD39587.1	KIJ94787.1	unk
PMD39587.1	KIJ97484.1	unk
PMD39587.1	KIJ98099.1	unk
PMD39587.1	KIJ98110.1	unk
PMD39587.1	KIJ99257.1	unk
PMD39587.1	KIJ99260.1	unk
PMD39587.1	KIJ99266.1	unk
PMD39587.1	KIK02424.1	unk
PMD39587.1	KIK02837.1	unk
PMD39587.1	KIK05164.1	unk
PMD39587.1	KIK05625.1	unk
PMD39587.1	PPQ90578.1	unk
PMD39587.1	PPQ93627.1	unk
PMD39587.1	XP_001886877.1	unk
PMD39587.1	KIJ90658.1	unk
PMD39587.1	KIJ97343.1	unk
PMD39587.1	KIK01246.1	unk
PMD39587.1	KIK02236.1	unk
PMD39587.1	XP_001882218.1	unk
PMD39587.1	KIJ93635.1	unk
PMD39587.1	KIJ94292.1	unk
PMD39587.1	KIJ97945.1	unk
PMD39587.1	PPQ81031.1	unk
PMD39587.1	KIK00965.1	unk
PMD39587.1	KIJ94285.1	unk
PMD39587.1	KIK01514.1	unk
PMD39587.1	KIK05057.1	unk
PMD39587.1	KIJ89830.1	unk
PMD39587.1	KIJ90176.1	unk
PMD39587.1	KIJ91544.1	unk
PMD39587.1	KIK00237.1	unk
PMD39587.1	PPQ93171.1	unk
PMD39587.1	PPQ94965.1	unk
PMD39587.1	KIK11821.1	unk
PMD39587.1	KIK15540.1	unk
PMD39587.1	KIK17096.1	unk
PMD39587.1	KIK12218.1	unk
PMD39587.1	KIK13293.1	unk
PMD39587.1	KIK12665.1	unk
PMD39587.1	KIK13704.1	unk
PMD39587.1	KIK13811.1	unk
PMD39587.1	KIK26867.1	unk
PMD39587.1	KIK15081.1	unk
PMD39587.1	KIK15143.1	GOODBYE-LIKE
PMD39587.1	KIK19776.1	unk
PMD39587.1	KIK17764.1	unk
PMD39587.1	KIK20401.1	GOODBYE-LIKE
PMD39587.1	KIO00602.1	unk
PMD39587.1	KIK21022.1	unk
PMD39587.1	KIM52175.1	unk
PMD39587.1	KIM57165.1	unk
PMD39587.1	KIM50830.1	unk
PMD39587.1	KIK21039.1	unk
PMD39587.1	KIN97417.1	unk
PMD39587.1	KIO00192.1	unk
PMD39587.1	KIK23227.1	unk
PMD39587.1	KIN93504.1	unk
PMD39587.1	KIN94536.1	unk
PMD39587.1	KIN94723.1	unk
PMD39587.1	KIN96776.1	unk
PMD39587.1	KIN96881.1	unk
PMD39587.1	KIN97457.1	unk
PMD39587.1	KIK26754.1	unk
PMD39587.1	KIN96795.1	unk
PMD39587.1	KIK14001.1	unk
PMD39587.1	KIK17882.1	unk
PMD39587.1	KIK17889.1	unk
PMD39587.1	KIK18261.1	unk
PMD39587.1	KIK19518.1	unk
PMD39587.1	KIN95039.1	unk
PMD39587.1	KIN96411.1	unk
PMD39587.1	KIN98754.1	unk
PMD39587.1	KIN98787.1	unk
PMD39587.1	KIO00159.1	unk
PMD39587.1	KIO00883.1	unk
PMD39587.1	KIO10425.1	unk
PMD39587.1	KIK32409.1	unk
PMD39587.1	KIK33125.1	unk
PMD39587.1	KIK33197.1	unk
PMD39587.1	KIK33349.1	unk
PMD39587.1	KIK35315.1	unk
PMD39587.1	KIK36383.1	unk
PMD39587.1	OAX33486.1	unk
PMD39587.1	KIK33175.1	unk
PMD39587.1	KIK33456.1	unk
PMD39587.1	KIK33501.1	unk
PMD39587.1	KIK34926.1	unk
PMD39587.1	KIK35362.1	unk
PMD39587.1	KIK36178.1	unk
PMD39587.1	KIK37029.1	GOODBYE-LIKE
PMD39587.1	KIK37338.1	unk
PMD39587.1	KIK37825.1	unk
PMD39587.1	KIK38133.1	unk
PMD39587.1	KIK39900.1	unk
PMD39587.1	KIK40643.1	unk
PMD39587.1	KIK41179.1	HELO-LIKE
PMD39587.1	KIK41327.1	HELO-LIKE
PMD39587.1	KIK42083.1	unk
PMD39587.1	KIK32138.1	unk
PMD39587.1	KIK43118.1	unk
PMD39587.1	KIK34106.1	unk
PMD39587.1	KIK44915.1	unk
PMD39587.1	KIK48611.1	unk
PMD39587.1	KIK41823.1	unk
PMD39587.1	KIK36638.1	unk
PMD39587.1	KIK32142.1	unk
PMD39587.1	KIK32150.1	unk
PMD39587.1	KIK32429.1	unk
PMD39587.1	KIK38627.1	unk
PMD39587.1	KIK45029.1	unk
PMD39587.1	KIK52474.1	unk
PMD39587.1	KIK55427.1	unk
PMD39587.1	KIK58093.1	GOODBYE-LIKE
PMD39587.1	KIK60146.1	GOODBYE-LIKE
PMD39587.1	KZV76368.1	GOODBYE-LIKE
PMD39587.1	KIK60577.1	unk
PMD39587.1	KIK81665.1	unk
PMD39587.1	KIJ09083.1	unk
PMD39587.1	KIJ14091.1	unk
PMD39587.1	KIJ16631.1	unk
PMD39587.1	KIJ06170.1	unk
PMD39587.1	KIK76337.1	unk
PMD39587.1	KIJ07095.1	unk
PMD39587.1	KIJ07625.1	unk
PMD39587.1	KIK75059.1	unk
PMD39587.1	KIK94239.1	unk
PMD39587.1	KIL54678.1	unk
PMD39587.1	KIJ50176.1	GOODBYE-LIKE
PMD39587.1	KIL57443.1	GOODBYE-LIKE
PMD39587.1	KIL55748.1	unk
PMD39587.1	KIL57180.1	unk
PMD39587.1	KIL61634.1	GOODBYE-LIKE
PMD39587.1	KIL62156.1	unk
PMD39587.1	KIL61785.1	unk
PMD39587.1	KIL54985.1	unk
PMD39587.1	KIL55933.1	unk
PMD39587.1	KIL61810.1	GOODBYE-LIKE
PMD39587.1	KIL65683.1	unk
PMD39587.1	KIL83643.1	GOODBYE-LIKE
PMD39587.1	KIL83795.1	HELO-LIKE
PMD39587.1	KIL83900.1	unk
PMD39587.1	CVL12469.1	HELO-LIKE
PMD39587.1	CZR49510.1	HELO-LIKE
PMD39587.1	RBA15868.1	HELO-LIKE
PMD39587.1	KIL83903.1	GOODBYE-LIKE
PMD39587.1	KIL84644.1	GOODBYE-LIKE GOODBYE-LIKE
PMD39587.1	KIL85069.1	GOODBYE-LIKE
PMD39587.1	KIL85368.1	GOODBYE-LIKE
PMD39587.1	KIL85848.1	HELO
PMD39587.1	KIL85966.1	HELO-LIKE
PMD39587.1	KIL85998.1	GOODBYE-LIKE
PMD39587.1	KIL86170.1	GOODBYE-LIKE
PMD39587.1	PNP76753.1	GOODBYE-LIKE
PMD39587.1	KIL87079.1	HELO-LIKE
PMD39587.1	KIL88203.1	HELO-LIKE
PMD39587.1	KIL88250.1	HELO-LIKE
PMD39587.1	CZR63571.1	HELO-LIKE
PMD39587.1	RBR20073.1	HELO-LIKE
PMD39587.1	RFN43645.1	HELO-LIKE
PMD39587.1	KIL89271.1	HELO-LIKE
PMD39587.1	PNP78595.1	HELO-LIKE
PMD39587.1	RBR20104.1	HELO-LIKE
PMD39587.1	RBR25412.1	HELO-LIKE
PMD39587.1	RFN46021.1	HELO-LIKE
PMD39587.1	KIL89358.1	GOODBYE-LIKE
PMD39587.1	PKS11690.1	GOODBYE-LIKE
PMD39587.1	KIL90671.1	unk
PMD39587.1	CEG03306.1	unk
PMD39587.1	KIL91005.1	unk
PMD39587.1	KIL92207.1	GOODBYE-LIKE
PMD39587.1	KLO91676.1	GOODBYE-LIKE
PMD39587.1	RBA18516.1	GOODBYE-LIKE
PMD39587.1	KIL92273.1	HELO-LIKE
PMD39587.1	KIL93941.1	unk
PMD39587.1	KIM27804.1	HELO-LIKE
PMD39587.1	KIM30727.1	HELO-LIKE
PMD39587.1	KIM28668.1	GOODBYE-LIKE
PMD39587.1	KIM38536.1	unk
PMD39587.1	KIM40859.1	unk
PMD39587.1	KIM51163.1	unk
PMD39587.1	KIM68526.1	unk
PMD39587.1	KIM56284.1	unk
PMD39587.1	KIM68369.1	unk
PMD39587.1	KIM51381.1	unk
PMD39587.1	KIM54449.1	unk
PMD39587.1	KIM50797.1	unk
PMD39587.1	KIM52034.1	unk
PMD39587.1	KIM56392.1	unk
PMD39587.1	KIM58988.1	unk
PMD39587.1	KIM56435.1	unk
PMD39587.1	KIM51760.1	unk
PMD39587.1	KIM53903.1	unk
PMD39587.1	KIM54282.1	unk
PMD39587.1	KIK11277.1	unk
PMD39587.1	KIK19725.1	unk
PMD39587.1	KIK19762.1	unk
PMD39587.1	KIK24088.1	unk
PMD39587.1	KIK26405.1	unk
PMD39587.1	KIK27129.1	unk
PMD39587.1	KIM50530.1	unk
PMD39587.1	KIM50554.1	unk
PMD39587.1	KIM54290.1	unk
PMD39587.1	KIM54656.1	unk
PMD39587.1	KIM56977.1	unk
PMD39587.1	KIM63729.1	unk
PMD39587.1	KIO01502.1	unk
PMD39587.1	KIO07684.1	unk
PMD39587.1	KIO07708.1	unk
PMD39587.1	KIO10747.1	unk
PMD39587.1	KIM56374.1	unk
PMD39587.1	KIM52206.1	unk
PMD39587.1	KIM56811.1	unk
PMD39587.1	KIM58619.1	unk
PMD39587.1	KIM63068.1	unk
PMD39587.1	KIN97805.1	unk
PMD39587.1	KIM58393.1	unk
PMD39587.1	KIM58626.1	unk
PMD39587.1	KIM58945.1	unk
PMD39587.1	KIM60031.1	unk
PMD39587.1	KIM60040.1	unk
PMD39587.1	KIM56149.1	unk
PMD39587.1	KIK23348.1	unk
PMD39587.1	KIM61217.1	unk
PMD39587.1	KIM63303.1	GOODBYE-LIKE
PMD39587.1	KIM64128.1	unk
PMD39587.1	KIJ13795.1	unk
PMD39587.1	KIK81211.1	unk
PMD39587.1	KIK29753.1	unk
PMD39587.1	KIM64813.1	unk
PMD39587.1	KIM67935.1	unk
PMD39587.1	KIM71994.1	unk
PMD39587.1	PPQ84827.1	unk
PMD39587.1	KIM72294.1	unk
PMD39587.1	KIM73665.1	unk
PMD39587.1	KIM73983.1	GOODBYE-LIKE
PMD39587.1	KIM74255.1	unk
PMD39587.1	KIM74471.1	HELO-LIKE
PMD39587.1	KIM72175.1	HELO-LIKE
PMD39587.1	KIM75213.1	unk
PMD39587.1	KIM75688.1	unk
PMD39587.1	KDQ54665.1	unk
PMD39587.1	KIM77258.1	unk
PMD39587.1	KIM77597.1	GOODBYE-LIKE
PMD39587.1	KIM78135.1	C2 GOODBYE-LIKE
PMD39587.1	KIM79211.1	unk
PMD39587.1	KIM79256.1	C2 GOODBYE-LIKE
PMD39587.1	KIM80170.1	C2
PMD39587.1	KIM85014.1	unk
PMD39587.1	KIM81416.1	unk
PMD39587.1	KIM82264.1	unk
PMD39587.1	KIM82668.1	unk
PMD39587.1	KIM82886.1	unk
PMD39587.1	KIM82890.1	C2 GOODBYE-LIKE
PMD39587.1	KIM84718.1	GOODBYE-LIKE
PMD39587.1	KIM84726.1	unk
PMD39587.1	KIM86175.1	C2 GOODBYE-LIKE
PMD39587.1	KIM86900.1	C2
PMD39587.1	KIM75554.1	C2
PMD39587.1	KIM85063.1	C2
PMD39587.1	KIM76147.1	C2
PMD39587.1	KIM79828.1	unk
PMD39587.1	KIM86252.1	C2
PMD39587.1	KIM87374.1	C2
PMD39587.1	KIM88434.1	unk
PMD39587.1	KIM89362.1	unk
PMD39587.1	KIM89850.1	unk
PMD39587.1	KIM89872.1	unk
PMD39587.1	KIM88194.1	unk
PMD39587.1	KIM90604.1	unk
PMD39587.1	KIM93218.1	HELO-LIKE
PMD39587.1	KIM94265.1	HELO-LIKE
PMD39587.1	KIM95438.1	HELO-LIKE
PMD39587.1	KIM95725.1	GOODBYE-LIKE
PMD39587.1	KZL74295.1	GOODBYE-LIKE
PMD39587.1	KIM98403.1	HELO-LIKE
PMD39587.1	KIM99246.1	GOODBYE-LIKE
PMD39587.1	KIN02936.1	HELO-LIKE
PMD39587.1	APA06065.1	HELO-LIKE
PMD39587.1	CEF72123.1	HELO-LIKE
PMD39587.1	EYB30827.1	HELO-LIKE
PMD39587.1	KIL95692.1	HELO-LIKE
PMD39587.1	OBS26295.1	HELO-LIKE
PMD39587.1	PCD18120.1	HELO-LIKE
PMD39587.1	PTD11509.1	HELO-LIKE
PMD39587.1	RBR26044.1	HELO-LIKE
PMD39587.1	RFN50782.1	HELO-LIKE
PMD39587.1	XP_009258382.1	HELO-LIKE
PMD39587.1	CRK13788.1	HELO-LIKE
PMD39587.1	CZR52360.1	HELO-LIKE
PMD39587.1	CZR67605.1	HELO-LIKE
PMD39587.1	EDP48588.1	HELO-LIKE
PMD39587.1	KMK58516.1	HELO-LIKE
PMD39587.1	EPE09525.1	HELO-LIKE
PMD39587.1	KFA54618.1	HELO-LIKE
PMD39587.1	KEY68280.1	HELO-LIKE
PMD39587.1	KFA70178.1	HELO-LIKE
PMD39587.1	KFA80630.1	HELO-LIKE
PMD39587.1	KFY05410.1	HELO-LIKE
PMD39587.1	KFY27831.1	HELO-LIKE
PMD39587.1	KFY70028.1	HELO-LIKE
PMD39587.1	KFY72189.1	HELO-LIKE
PMD39587.1	KFY18089.1	HELO-LIKE
PMD39587.1	KFY28869.1	HELO-LIKE
PMD39587.1	KFY45405.1	HELO-LIKE
PMD39587.1	KFY46695.1	HELO-LIKE
PMD39587.1	KFZ02648.1	HELO-LIKE
PMD39587.1	KFZ14220.1	HELO-LIKE
PMD39587.1	OBT39211.1	HELO-LIKE
PMD39587.1	OBT56126.1	HELO-LIKE
PMD39587.1	PQE09265.1	HELO-LIKE
PMD39587.1	XP_018133974.1	HELO-LIKE
PMD39587.1	KFY84554.1	HELO-LIKE
PMD39587.1	KFY18207.1	HELO-LIKE
PMD39587.1	KFY24439.1	HELO-LIKE
